folder,depth,objects_recursive,size_bytes_recursive,size_GB_recursive
processed/keyframes_manifests/dataset=ai_challenge_2025/batch=L22/profile=autoshot_v1/run_id=full_autoshot_l22_20260709_193632/shards,7,2,26968,2.5115907192230225e-05
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos,8,498,34043159249,31.70516271982342
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L25/ai-challenge-2025/Videos/Videos,8,176,25698597832,23.933684296905994
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L30/ai-challenge-2025/Videos/Videos,8,96,4137446126,3.8532969783991575
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L24/ai-challenge-2025/Videos/Videos,8,43,5796197572,5.398129645735025
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L22/ai-challenge-2025/Videos/Videos,8,31,4154529806,3.8692073952406645
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L21/ai-challenge-2025/Videos/Videos,8,29,3378944552,3.1468873396515846
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L23/ai-challenge-2025/Videos/Videos,8,25,2043038704,1.9027280658483505
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L28/ai-challenge-2025/Videos/Videos,8,24,7274481383,6.774888730607927
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L29/ai-challenge-2025/Videos/Videos,8,23,6767155175,6.302404380403459
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=captioning/extractor_version=fe-captioning-v2.2/model=qwen3_vl_4b,8,16,7450623,0.0069389333948493
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L27/ai-challenge-2025/Videos/Videos,8,16,2539789191,2.3653630083426833
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=demo_20260719T044453Z_449323fa,8,5,92994,8.660741150379181e-05
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=demo_20260810T052708Z_1ee5365b,8,5,76922,7.163919508457184e-05
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=demo_20260810T052742Z_4a7d72d4,8,5,76924,7.164105772972107e-05
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l21_20260810T053426Z_2fd88279,8,5,2570699,0.002394150011241436
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=ocr/extractor_version=fe-ocr-v1/run_id=demo_20260719T063632Z_2c2aa41a,8,5,111700,0.00010402873158454895
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=ocr/extractor_version=fe-ocr-v1/run_id=full_l21_20260719T064450Z_6876c339,8,5,3668165,0.0034162448719143867
features/extractors/dataset=ai_challenge_2025/batch=L22/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l22_20260719T051248Z_981c8b97,8,5,60680735,0.05651333834975958
features/extractors/dataset=ai_challenge_2025/batch=L22/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l22_20260810T054419Z_d57adf8c,8,5,45084912,0.04198859632015228
features/extractors/dataset=ai_challenge_2025/batch=L22/frame_profile=autoshot_v1/extractor=ocr/extractor_version=fe-ocr-v1/run_id=full_l22_20260719T070117Z_461af57d,8,5,66328326,0.061773067340254784
features/extractors/dataset=ai_challenge_2025/batch=L23/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l23_20260719T060811Z_59b21bba,8,5,7778332,0.007244136184453964
features/extractors/dataset=ai_challenge_2025/batch=L23/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l23_20260810T065438Z_1d935849,8,5,5087364,0.004737976938486099
features/extractors/dataset=ai_challenge_2025/batch=L23/frame_profile=autoshot_v1/extractor=ocr/extractor_version=fe-ocr-v1/run_id=full_l23_20260719T112341Z_37475422,8,5,4163866,0.003877902403473854
features/extractors/dataset=ai_challenge_2025/batch=L24/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l24_20260719T061303Z_0c0b15ea,8,5,13465173,0.012540419586002827
features/extractors/dataset=ai_challenge_2025/batch=L24/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l24_20260810T070755Z_e96b8259,8,5,10111355,0.009416933171451092
features/extractors/dataset=ai_challenge_2025/batch=L24/frame_profile=autoshot_v1/extractor=ocr/extractor_version=fe-ocr-v1/run_id=full_l24_20260719T114104Z_d5e4879e,8,5,10015192,0.009327374398708344
features/extractors/dataset=ai_challenge_2025/batch=L25/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l25_20260810T090337Z_a8a255f0,8,5,110841674,0.10322935320436954
features/extractors/dataset=ai_challenge_2025/batch=L26/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l26_part1_20260811T021121Z_292768bc,8,5,117768932,0.10968086495995522
features/extractors/dataset=ai_challenge_2025/batch=L26/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l26_part2_20260811T025301Z_507c2dbf,8,5,114567789,0.1066995682194829
features/extractors/dataset=ai_challenge_2025/batch=L27/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l27_20260719T092322Z_e41fbbf6,8,5,14125327,0.013155235908925533
features/extractors/dataset=ai_challenge_2025/batch=L27/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l27_20260810T095142Z_b983203e,8,5,11258691,0.010485473088920116
features/extractors/dataset=ai_challenge_2025/batch=L28/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l28_20260719T093941Z_9a41d89d,8,5,24466085,0.02278581727296114
features/extractors/dataset=ai_challenge_2025/batch=L28/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l28_20260810T091240Z_dd7e8175,8,5,19700351,0.018347381614148617
features/extractors/dataset=ai_challenge_2025/batch=L29/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l29_20260719T092339Z_d8b51d4e,8,5,23335304,0.021732695400714874
features/extractors/dataset=ai_challenge_2025/batch=L29/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l29_20260810T084356Z_28a4426e,8,5,18714960,0.017429664731025696
features/extractors/dataset=ai_challenge_2025/batch=L30/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l30_20260719T095029Z_2c83eb5a,8,5,24750465,0.02305066678673029
features/extractors/dataset=ai_challenge_2025/batch=L30/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l30_20260810T081737Z_a779eaf3,8,5,18616876,0.01733831688761711
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=demo_20260810T052145Z_51233ecd,8,4,52333,4.873890429735184e-05
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l21_20260719T044559Z_9902a61a,8,4,3259033,0.003035211004316807
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=full_l21_20260719T045802Z_5012688c,8,4,93476,8.705630898475647e-05
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=ocr/extractor_version=fe-ocr-v1/run_id=demo_20260719T064006Z_0b7686d8,8,3,880,8.195638656616211e-07
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=object_detection/extractor_version=fe-object-detection-v1/run_id=demo_20260719T044553Z_47280a6f,8,2,878,8.177012205123901e-07
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_b,9,100,6839768183,6.370030513964593
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_c,9,100,6902887269,6.428814743645489
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_d,9,100,6773191992,6.308026604354382
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_a,9,99,6587385869,6.134981167502701
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_e,9,99,6939925936,6.463309690356255
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L30/ai-challenge-2025/Videos/Videos/Video_L30_a,9,96,4137446126,3.8532969783991575
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L25/ai-challenge-2025/Videos/Videos/Videos_L25_a,9,88,12849298916,11.966842148452997
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L25/ai-challenge-2025/Videos/Videos/Videos_L25_a1,9,49,7285860189,6.785486069507897
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L24/ai-challenge-2025/Videos/Videos/Videos_L24_a,9,43,5796197572,5.398129645735025
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L25/ai-challenge-2025/Videos/Videos/Videos_L25_b,9,39,5563438727,5.1813560789451
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L22/ai-challenge-2025/Videos/Videos/Videos_L22_a,9,31,4154529806,3.8692073952406645
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L21/ai-challenge-2025/Videos/Videos/Videos_L21_a,9,29,3378944552,3.1468873396515846
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L23/ai-challenge-2025/Videos/Videos/Videos_L23_a,9,25,2043038704,1.9027280658483505
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L28/ai-challenge-2025/Videos/Videos/Videos_L28_a,9,24,7274481383,6.774888730607927
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L29/ai-challenge-2025/Videos/Videos/Videos_L29_a,9,23,6767155175,6.302404380403459
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L27/ai-challenge-2025/Videos/Videos/Videos_L27_a,9,16,2539789191,2.3653630083426833
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=captioning/extractor_version=fe-captioning-v2.2/model=qwen3_vl_4b/runs,9,12,3790131,0.003529834561049938
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=captioning/extractor_version=fe-captioning-v2.2/model=qwen3_vl_4b/data,9,3,3657752,0.0034065470099449158
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_b/video,10,100,6839768183,6.370030513964593
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_c/video,10,100,6902887269,6.428814743645489
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_d/video,10,100,6773191992,6.308026604354382
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_a/video,10,99,6587385869,6.134981167502701
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L26/ai-challenge-2025/Videos/Videos/Videos_L26_e/video,10,99,6939925936,6.463309690356255
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L30/ai-challenge-2025/Videos/Videos/Video_L30_a/video,10,96,4137446126,3.8532969783991575
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L25/ai-challenge-2025/Videos/Videos/Videos_L25_a/video,10,88,12849298916,11.966842148452997
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L25/ai-challenge-2025/Videos/Videos/Videos_L25_a1/video,10,49,7285860189,6.785486069507897
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L24/ai-challenge-2025/Videos/Videos/Videos_L24_a/video,10,43,5796197572,5.398129645735025
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L25/ai-challenge-2025/Videos/Videos/Videos_L25_b/video,10,39,5563438727,5.1813560789451
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L22/ai-challenge-2025/Videos/Videos/Videos_L22_a/video,10,31,4154529806,3.8692073952406645
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L21/ai-challenge-2025/Videos/Videos/Videos_L21_a/video,10,29,3378944552,3.1468873396515846
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L23/ai-challenge-2025/Videos/Videos/Videos_L23_a/video,10,25,2043038704,1.9027280658483505
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L28/ai-challenge-2025/Videos/Videos/Videos_L28_a/video,10,24,7274481383,6.774888730607927
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L29/ai-challenge-2025/Videos/Videos/Videos_L29_a/video,10,23,6767155175,6.302404380403459
raw/source=kaggle/dataset=ai_challenge_2025/source_version=kaggle_current/batch=L27/ai-challenge-2025/Videos/Videos/Videos_L27_a/video,10,16,2539789191,2.3653630083426833
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=captioning/extractor_version=fe-captioning-v2.2/model=qwen3_vl_4b/runs/run_id=demo_20260802T100336Z_40a35619,10,6,71642,6.672181189060211e-05
features/extractors/dataset=ai_challenge_2025/batch=L21/frame_profile=autoshot_v1/extractor=captioning/extractor_version=fe-captioning-v2.2/model=qwen3_vl_4b/runs/run_id=full_l21_20260802T100817Z_8ca1432a,10,6,3718489,0.003463112749159336
